player_id,name,jersey_number,captain_count,played_count,green_card_count,yellow_card_count,red_card_count,starter_count,top_raider_count,top_defender_count,total_points,team_id,team_name,total_matches_in_season,season,team_name,cards_total
142,Sandeep Narwal,10,0,16,4,1,0,16,1,4,60,8,Telugu Titans,16,4,Telugu Titans,5
391,S Mahalingam,15,0,12,0,0,0,6,0,1,14,8,Telugu Titans,16,4,Telugu Titans,0
200,Mohammad Maghsoudlou,23,0,15,0,0,0,3,0,0,0,8,Telugu Titans,16,4,Telugu Titans,0
97,Rupesh Tomar,3,0,9,0,0,0,2,0,0,3,8,Telugu Titans,16,4,Telugu Titans,0
219,K. Prapanjan,11,0,15,0,0,0,1,0,0,12,8,Telugu Titans,16,4,Telugu Titans,0
293,Nilesh Salunke,5,0,16,0,0,0,13,3,0,62,8,Telugu Titans,16,4,Telugu Titans,0
314,Somvir,70,0,3,0,0,0,0,0,0,0,8,Telugu Titans,16,4,Telugu Titans,0
290,Sandeep Dhull,4,0,13,0,0,0,12,0,4,36,8,Telugu Titans,16,4,Telugu Titans,0
279,Shashank Wankhede,1,0,8,0,0,0,1,0,0,0,8,Telugu Titans,16,4,Telugu Titans,0
376,Athul M S,66,0,6,0,0,0,0,0,0,8,8,Telugu Titans,16,4,Telugu Titans,0
347,Sagar B. Krishna,12,0,11,0,0,0,10,0,0,7,8,Telugu Titans,16,4,Telugu Titans,0
333,Muhammad Rizwan,65,0,1,0,0,0,0,0,0,0,8,Telugu Titans,16,4,Telugu Titans,0
358,Vishal Bharadwaj,2,0,3,0,0,0,2,0,0,7,8,Telugu Titans,16,4,Telugu Titans,0
361,Sombir,99,0,9,0,0,0,0,0,0,0,8,Telugu Titans,16,4,Telugu Titans,0
105,Shabeer Bappu,3,0,12,0,0,0,12,1,2,35,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
86,Rajesh Narwal,11,0,16,1,0,0,16,3,1,85,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,1
390,Jawahar,111,0,9,0,0,0,6,0,0,2,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
52,Jasvir Singh,2,14,14,5,0,0,14,7,0,88,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,5
67,Mahipal Narwal,12,0,16,0,0,0,4,0,0,22,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
212,Amit Hooda,10,0,16,0,0,0,16,0,7,53,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
160,Ran Singh,13,2,16,0,0,0,16,0,5,33,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
310,Lo Chia Wei,9,0,13,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
107,Shrikant Tewthia,8,0,10,0,0,0,1,0,1,2,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
242,Tushar Patil,99,0,16,0,0,0,5,2,0,15,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
357,Parvesh Bhainswal,6,0,11,0,0,0,6,0,0,3,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
389,Ajay Kumar,33,0,16,1,0,0,11,3,0,61,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,1
373,Parveen Narwal,7,0,3,0,0,0,0,0,0,1,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
371,Amit Nagar,4,0,9,0,0,0,0,0,0,2,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
199,Kazuhiro Takano,19,0,10,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
96,Rohit Rana,5,0,5,0,0,0,5,0,0,3,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers,0
320,Nitin Tomar,77,0,12,0,0,0,11,2,0,33,7,Puneri Paltan,16,4,Puneri Paltan,0
109,Somvir Shekhar,55,0,16,0,0,0,13,0,2,22,7,Puneri Paltan,16,4,Puneri Paltan,0
69,Manjeet Chhillar,5,12,12,3,0,0,12,0,3,65,7,Puneri Paltan,16,4,Puneri Paltan,3
41,Deepak Niwas Hooda,8,1,16,0,0,0,16,10,0,131,7,Puneri Paltan,16,4,Puneri Paltan,0
26,Ajay Thakur,7,1,16,0,1,0,15,3,0,62,7,Puneri Paltan,16,4,Puneri Paltan,1
157,Ravinder Pahal,10,0,14,0,0,0,14,0,8,35,7,Puneri Paltan,16,4,Puneri Paltan,0
194,Joginder Narwal,88,2,15,1,0,0,15,0,3,35,7,Puneri Paltan,16,4,Puneri Paltan,1
302,Khomsan Thongkham,90,0,9,0,0,0,0,0,0,0,7,Puneri Paltan,16,4,Puneri Paltan,0
263,Jay Bahadur Bohara,40,0,10,0,0,0,0,0,0,0,7,Puneri Paltan,16,4,Puneri Paltan,0
190,Sonu Narwal,22,0,14,0,0,0,7,1,0,27,7,Puneri Paltan,16,4,Puneri Paltan,0
167,Preetam Chhillar,15,0,16,0,0,0,3,0,0,2,7,Puneri Paltan,16,4,Puneri Paltan,0
369,Dalbir,3,0,8,0,0,0,0,0,0,0,7,Puneri Paltan,16,4,Puneri Paltan,0
3,I Ketut Ariana,70,0,12,0,0,0,0,0,0,0,7,Puneri Paltan,16,4,Puneri Paltan,0
150,Parmod Narwal,25,0,15,0,0,0,4,0,0,9,7,Puneri Paltan,16,4,Puneri Paltan,0
384,Ravinder Kumar,17,0,5,0,0,0,2,0,0,2,7,Puneri Paltan,16,4,Puneri Paltan,0
365,Akshay Jadhav,11,0,2,0,0,0,0,0,0,0,7,Puneri Paltan,16,4,Puneri Paltan,0
234,Surender Singh,2,0,13,0,0,0,6,0,0,11,5,U Mumba,14,4,U Mumba,0
322,Surjeet,80,0,14,0,0,0,14,0,6,37,5,U Mumba,14,4,U Mumba,0
54,Jeeva Kumar,6,0,14,0,0,0,14,0,2,26,5,U Mumba,14,4,U Mumba,0
94,Rishank Devadiga,777,0,14,0,0,0,14,6,0,70,5,U Mumba,14,4,U Mumba,0
29,Anup Kumar,3,14,14,1,0,0,14,5,0,82,5,U Mumba,14,4,U Mumba,1
88,Rakesh Kumar,7,0,14,1,0,0,14,2,3,70,5,U Mumba,14,4,U Mumba,1
207,Sunil Kumar,12,0,14,0,0,0,10,0,3,17,5,U Mumba,14,4,U Mumba,0
145,Md. Arduzzaman Munshi,10,0,14,0,0,0,0,0,0,0,5,U Mumba,14,4,U Mumba,0
344,Md. Tuhin Tarafder,8,0,13,0,0,0,0,0,0,0,5,U Mumba,14,4,U Mumba,0
233,Manoj Dhull,22,0,6,0,0,0,1,0,0,1,5,U Mumba,14,4,U Mumba,0
46,Gurvinder Singh,11,0,14,0,0,0,3,0,0,4,5,U Mumba,14,4,U Mumba,0
173,Suresu Kumar,9,0,12,0,0,0,5,1,0,23,5,U Mumba,14,4,U Mumba,0
380,Vikash Kumar,99,0,7,0,0,0,3,0,0,6,5,U Mumba,14,4,U Mumba,0
179,Vikas Kale,5,0,3,0,0,0,0,0,0,0,5,U Mumba,14,4,U Mumba,0
367,Nitin Kumar,14,0,1,0,0,0,0,0,0,1,5,U Mumba,14,4,U Mumba,0
342,Md. Zakir Hossain,33,0,1,0,0,0,0,0,0,0,5,U Mumba,14,4,U Mumba,0
174,Deepak Kumar Dahiya,67,0,10,0,0,0,4,0,1,13,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
202,Ashish Kumar,10,0,14,0,0,0,13,0,2,37,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
70,Manoj Kumar,3,0,8,0,0,0,8,0,0,4,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
387,Vinod Kumar,21,0,12,0,0,0,8,1,0,20,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
326,Rohit Kumar,22,4,14,0,0,0,14,12,0,100,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
71,Mohit Chhillar,4,0,14,1,0,0,14,0,6,50,1,Bengaluru Bulls,14,4,Bengaluru Bulls,1
146,Surender Nada,1,10,13,1,0,0,13,0,5,37,1,Bengaluru Bulls,14,4,Bengaluru Bulls,1
156,Pawan Kumar,17,0,9,0,0,0,4,0,0,21,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
15,Sanjay Shrestha,18,0,14,0,0,0,0,0,0,0,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
21,Sinotharan Kanesharajah,19,0,13,0,0,0,0,0,0,0,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
318,Pawan Kumar,25,0,11,0,0,0,2,0,0,11,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
245,Yogesh Hooda,11,0,6,0,0,0,3,1,0,16,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
288,Rahul Kumar,26,0,11,0,0,0,6,0,0,2,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
231,Amit Rathi,44,0,4,0,0,0,2,0,0,4,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
53,Jeeva Gopal,6,0,6,0,0,0,5,0,0,0,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
363,Sumit Singh,77,0,5,0,0,0,1,0,0,9,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
364,Ajay Singh,9,0,3,0,0,0,1,0,0,1,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
339,Nicholas George Mottram,20,0,1,0,0,0,0,0,0,0,1,Bengaluru Bulls,14,4,Bengaluru Bulls,0
211,Deepak Narwal,27,0,7,0,0,0,4,1,0,13,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
162,D. Suresh Kumar,1,1,14,0,0,0,14,0,2,19,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
165,Sachin Shingade,17,0,14,0,0,0,14,0,6,44,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
264,Selvamani K,10,0,13,0,0,0,11,0,0,45,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
58,Kashiling Adake,11,5,14,1,0,0,12,6,0,89,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,1
152,D. Gopu,5,0,5,0,0,0,5,0,0,7,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
251,Meraj Sheykh,2,8,14,0,0,0,13,6,2,75,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
301,Hadi Tajik,44,0,7,0,0,0,0,0,0,1,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
34,Bhupender Singh,6,0,8,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
147,Prashant Chavan,18,0,11,0,0,0,8,0,1,10,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
155,Prashant Kumar Rai,4,0,12,0,0,0,3,1,0,19,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
360,Sanket Chavan,63,0,8,0,0,0,5,0,1,11,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
366,Vikash Khandola,61,0,8,0,0,0,1,0,0,3,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
375,Manjeet,67,0,9,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
386,Anil Kumar,7,0,11,0,0,0,7,0,2,16,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
335,Phonchoo Tin,12,0,7,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
89,Ram Kumar Sah,3,0,2,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
272,Umesh Mhatre,47,0,4,0,0,0,1,0,0,8,2,Dabang Delhi K.C.,14,4,Dabang Delhi K.C.,0
388,Monu Goyat,20,0,14,0,0,0,10,5,1,63,4,Bengal Warriors,14,4,Bengal Warriorz,0
123,Vishal Mane,12,0,14,1,0,0,14,0,5,31,4,Bengal Warriors,14,4,Bengal Warriorz,1
191,C. Arun,5,0,14,0,0,0,14,0,0,15,4,Bengal Warriors,14,4,Bengal Warriorz,0
75,Nitin Madane,7,2,13,0,0,0,13,3,0,53,4,Bengal Warriors,14,4,Bengal Warriorz,0
92,Ravi Dalal,9,0,12,0,0,0,3,1,0,13,4,Bengal Warriors,14,4,Bengal Warriorz,0
73,Nilesh Shinde,6,12,12,0,0,0,12,0,2,28,4,Bengal Warriors,14,4,Bengal Warriorz,0
161,Girish Maruti Ernak,8,0,13,0,0,0,8,0,4,25,4,Bengal Warriors,14,4,Bengal Warriorz,0
183,Chaminda R. S. M.,44,0,12,0,0,0,0,0,0,0,4,Bengal Warriors,14,4,Bengal Warriorz,0
10,Simon Kibura,11,0,5,0,0,0,0,0,0,0,4,Bengal Warriors,14,4,Bengal Warriorz,0
240,Ravi Kumar,18,0,9,0,0,0,1,0,0,0,4,Bengal Warriors,14,4,Bengal Warriorz,0
163,Mahendra Ganesh Rajput,1,0,5,0,0,0,1,0,0,0,4,Bengal Warriors,14,4,Bengal Warriorz,0
106,Shrikant Jadhav,22,0,5,0,0,0,0,0,0,7,4,Bengal Warriors,14,4,Bengal Warriorz,0
118,Surjeet Narwal,10,0,5,0,0,0,5,0,0,11,4,Bengal Warriors,14,4,Bengal Warriorz,0
28,Amit Singh Chhillar,2,0,12,0,0,0,8,0,2,13,4,Bengal Warriors,14,4,Bengal Warriorz,0
12,Jang Kun Lee,4,0,11,0,0,0,9,5,0,65,4,Bengal Warriors,14,4,Bengal Warriorz,0
370,Ravindra Ramesh Kumavat,3,0,6,0,0,0,0,0,0,3,4,Bengal Warriors,14,4,Bengal Warriorz,0
308,Sushil Vijay Bhosle,66,0,1,0,0,0,0,0,0,0,4,Bengal Warriors,14,4,Bengal Warriorz,0
377,Yogesh Subhash Sawant,16,0,4,0,0,0,0,0,0,0,4,Bengal Warriors,14,4,Bengal Warriorz,0
374,Suyog Rajapkar,77,0,1,0,0,0,0,0,0,0,4,Bengal Warriors,14,4,Bengal Warriorz,0
143,Maninder Singh,9,0,21,0,0,0,21,15,1,192,4,Bengal Warriors,24,5,Bengal Warriorz,0
322,Surjeet Singh,6,24,24,0,0,0,24,0,11,79,4,Bengal Warriors,24,5,Bengal Warriorz,0
519,Young Chang Ko,15,0,22,0,0,0,12,0,0,2,4,Bengal Warriors,24,5,Bengal Warriorz,0
12,Jang Kun Lee,4,0,22,0,0,0,20,5,0,89,4,Bengal Warriors,24,5,Bengal Warriorz,0
211,Deepak Narwal,7,0,17,0,0,0,11,4,1,87,4,Bengal Warriors,24,5,Bengal Warriorz,0
107,Shrikant Tewthia,12,0,24,0,0,0,23,0,3,40,4,Bengal Warriors,24,5,Bengal Warriorz,0
160,Ran Singh,13,0,23,0,0,0,23,0,8,64,4,Bengal Warriors,24,5,Bengal Warriorz,0
34,Bhupender Singh,55,0,23,0,0,0,4,0,0,28,4,Bengal Warriors,24,5,Bengal Warriorz,0
288,Rahul Kumar,11,0,17,0,0,0,9,0,0,6,4,Bengal Warriors,24,5,Bengal Warriorz,0
741,Vikash,22,0,7,0,0,0,1,0,0,5,4,Bengal Warriors,24,5,Bengal Warriorz,0
602,Amaresh Mondal,77,0,17,0,0,0,0,0,0,0,4,Bengal Warriors,24,5,Bengal Warriorz,0
387,Vinod Kumar,10,0,19,0,0,0,15,0,0,41,4,Bengal Warriors,24,5,Bengal Warriorz,0
370,Ravindra Ramesh Kumawat,3,0,7,0,0,0,1,0,0,2,4,Bengal Warriors,24,5,Bengal Warriorz,0
392,Kuldeep,33,0,18,0,0,0,0,0,0,2,4,Bengal Warriors,24,5,Bengal Warriorz,0
765,Anil Kumar,5,0,3,0,0,0,0,0,0,1,4,Bengal Warriors,24,5,Bengal Warriorz,0
313,Virender,8,0,13,0,0,0,0,0,0,8,4,Bengal Warriors,24,5,Bengal Warriorz,0
727,Sandeep Malik,44,0,5,0,0,0,1,0,0,0,4,Bengal Warriors,24,5,Bengal Warriorz,0
279,Shashank Wankhede,1,0,6,0,0,0,3,0,0,2,4,Bengal Warriors,24,5,Bengal Warriorz,0
197,Pardeep Narwal,9,26,26,0,0,0,26,22,0,369,6,Patna Pirates,26,5,Patna Pirates,0
123,Vishal Mane,12,0,26,0,0,0,26,0,5,39,6,Patna Pirates,26,5,Patna Pirates,0
165,Sachin Shingade,17,0,26,0,0,0,26,0,1,22,6,Patna Pirates,26,5,Patna Pirates,0
745,Vijay,1,0,23,0,0,0,15,0,3,64,6,Patna Pirates,26,5,Patna Pirates,0
388,Monu Goyat,2,0,26,0,0,0,26,4,0,202,6,Patna Pirates,26,5,Patna Pirates,0
390,Jawahar Dagar,11,0,18,0,0,0,15,0,3,35,6,Patna Pirates,26,5,Patna Pirates,0
579,Jaideep,8,0,26,0,0,0,26,0,12,71,6,Patna Pirates,26,5,Patna Pirates,0
342,Zakir Hossain,32,0,18,0,0,0,0,0,0,0,6,Patna Pirates,26,5,Patna Pirates,0
299,Sandeep,6,0,15,0,0,0,0,0,0,0,6,Patna Pirates,26,5,Patna Pirates,0
728,Manish,4,0,26,0,0,0,0,0,1,22,6,Patna Pirates,26,5,Patna Pirates,0
121,Vikas Jaglan,7,0,23,0,0,0,1,0,0,13,6,Patna Pirates,26,5,Patna Pirates,0
764,Vinod Kumar,3,0,25,0,0,0,9,0,1,48,6,Patna Pirates,26,5,Patna Pirates,0
790,Satish,5,0,11,0,0,0,9,0,0,3,6,Patna Pirates,26,5,Patna Pirates,0
580,Vishnu Uthaman,55,0,7,0,0,0,1,0,0,1,6,Patna Pirates,26,5,Patna Pirates,0
622,Parveen Birwal,22,0,1,0,0,0,0,0,0,0,6,Patna Pirates,26,5,Patna Pirates,0
200,Mohammad Maghshoudulu,41,0,7,0,0,0,0,0,0,0,6,Patna Pirates,26,5,Patna Pirates,0
766,Virender Singh,44,0,3,0,0,0,2,0,0,0,6,Patna Pirates,26,5,Patna Pirates,0
632,Arvind Kumar,10,0,1,0,0,0,0,0,0,0,6,Patna Pirates,26,5,Patna Pirates,0
234,Surender Singh,3,0,19,0,0,0,12,3,0,70,30,U.P. Yoddha,23,5,UP Yoddhas,0
712,Rohit Kumar,8,0,20,0,0,0,6,0,0,3,30,U.P. Yoddha,23,5,UP Yoddhas,0
54,Jeeva Kumar,6,0,22,0,0,0,22,0,7,44,30,U.P. Yoddha,23,5,UP Yoddhas,0
320,Nitin Tomar,10,20,20,0,0,0,20,14,1,177,30,U.P. Yoddha,23,5,UP Yoddhas,0
94,Rishank Devadiga,777,2,22,0,0,0,21,6,0,170,30,U.P. Yoddha,23,5,UP Yoddhas,0
725,Nitesh Kumar,2,0,22,0,0,0,18,0,6,47,30,U.P. Yoddha,23,5,UP Yoddhas,0
347,Sagar Krishna,12,0,22,0,0,0,16,0,4,33,30,U.P. Yoddha,23,5,UP Yoddhas,0
301,Hadi Tajik,18,0,22,1,0,0,5,0,0,9,30,U.P. Yoddha,23,5,UP Yoddhas,1
751,Gurvinder Singh,88,0,8,0,0,0,3,0,0,5,30,U.P. Yoddha,23,5,UP Yoddhas,0
101,Santhosh B.S,9,0,18,0,0,0,2,0,2,12,30,U.P. Yoddha,23,5,UP Yoddhas,0
647,Gulveer Singh,7,0,9,0,0,0,1,0,0,3,30,U.P. Yoddha,23,5,UP Yoddhas,0
744,Sunil,33,0,4,0,0,0,0,0,0,0,30,U.P. Yoddha,23,5,UP Yoddhas,0
66,Mahesh Goud,1,0,21,0,0,0,8,0,0,42,30,U.P. Yoddha,23,5,UP Yoddhas,0
258,Sulieman Kabir,17,0,4,0,0,0,0,0,0,0,30,U.P. Yoddha,23,5,UP Yoddhas,0
86,Rajesh Narwal,11,1,18,0,0,0,16,0,1,27,30,U.P. Yoddha,23,5,UP Yoddhas,0
665,Pankaj,4,0,17,0,0,0,10,0,2,16,30,U.P. Yoddha,23,5,UP Yoddhas,0
640,Sanoj Kumar,44,0,5,0,0,0,1,0,0,3,30,U.P. Yoddha,23,5,UP Yoddhas,0
705,Ajvender Singh,5,0,3,0,0,0,0,0,0,1,30,U.P. Yoddha,23,5,UP Yoddhas,0
372,Harish Naik,8,0,15,0,0,0,7,1,0,24,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
202,Ashish Kumar,10,0,22,0,0,0,17,0,1,32,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
769,Mahender Singh,4,0,22,0,0,0,22,0,3,58,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
389,Ajay Kumar,33,0,22,0,0,0,20,2,0,89,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
326,Rohit Kumar,9,22,22,0,0,0,22,19,0,231,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
157,Ravinder Pahal,6,0,19,0,0,1,19,0,9,54,1,Bengaluru Bulls,22,5,Bengaluru Bulls,1
218,Sachin Kumar,11,0,12,0,0,0,8,0,1,7,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
15,Sanjay Shrestha,88,0,21,0,0,0,0,0,0,0,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
61,Kuldeep Singh,99,0,18,0,0,0,13,0,5,32,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
730,Rohit,1,0,11,0,0,0,0,0,0,4,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
167,Preetam Chhillar,5,0,21,0,0,0,13,0,0,7,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
141,Sunil Jaipal,66,0,15,0,0,0,5,0,3,31,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
794,Amit Sheoran,12,0,11,0,0,0,1,0,0,0,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
777,Pardeep Kandola,22,0,11,0,0,0,2,0,0,0,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
46,Gurvinder Singh,2,0,11,0,0,0,5,0,0,24,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
363,Sumit Singh,77,0,9,0,0,0,0,0,0,0,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
675,Ankit Sangwan,3,0,0,0,0,0,0,0,0,0,1,Bengaluru Bulls,22,5,Bengaluru Bulls,0
81,Rahul Chaudhari,1,15,22,0,0,0,22,16,0,193,8,Telugu Titans,22,5,Telugu Titans,0
482,Farhad Milaghardan,35,0,22,0,0,0,17,0,0,28,8,Telugu Titans,22,5,Telugu Titans,0
96,Rohit Rana,10,7,22,0,0,0,19,0,0,24,8,Telugu Titans,22,5,Telugu Titans,0
567,Mohsen Maghsoudlou,18,0,22,0,0,0,11,1,0,47,8,Telugu Titans,22,5,Telugu Titans,0
293,Nilesh Salunke,5,0,21,0,0,0,20,3,0,105,8,Telugu Titans,22,5,Telugu Titans,0
361,Sombir,2,0,18,0,0,0,16,0,5,39,8,Telugu Titans,22,5,Telugu Titans,0
358,Vishal Bhardwaj,77,0,22,0,0,0,22,0,14,71,8,Telugu Titans,22,5,Telugu Titans,0
172,Vinoth Kumar,55,0,19,0,0,0,2,1,0,6,8,Telugu Titans,22,5,Telugu Titans,0
601,Ankit Malik,9,0,11,0,0,0,0,0,0,0,8,Telugu Titans,22,5,Telugu Titans,0
667,Elangeshwaran R,11,0,13,0,0,0,2,0,0,16,8,Telugu Titans,22,5,Telugu Titans,0
762,Vikas,99,0,20,0,0,0,9,1,1,35,8,Telugu Titans,22,5,Telugu Titans,0
837,Rakshith,999,0,12,0,0,0,0,0,0,14,8,Telugu Titans,22,5,Telugu Titans,0
215,Vinod Kumar,33,0,5,0,0,0,4,0,0,2,8,Telugu Titans,22,5,Telugu Titans,0
88,Rakesh Kumar,7,0,10,0,0,0,10,0,2,23,8,Telugu Titans,22,5,Telugu Titans,0
774,Munish,3,0,10,0,0,0,0,0,0,1,8,Telugu Titans,22,5,Telugu Titans,0
28,Amit Singh Chhillar,4,0,3,0,0,0,0,0,0,0,8,Telugu Titans,22,5,Telugu Titans,0
746,Vikrant,12,0,11,0,0,0,0,0,0,3,8,Telugu Titans,22,5,Telugu Titans,0
607,Pandranki Prasad,44,0,1,0,0,0,0,0,0,0,8,Telugu Titans,22,5,Telugu Titans,0
219,K. Prapanjan,11,0,22,0,0,0,22,6,0,124,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
724,Darshan J.,28,0,20,0,0,0,17,0,2,41,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
191,C. Arun,5,0,20,0,0,0,20,0,6,36,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
268,Vineet Kumar,3,0,20,0,0,0,16,0,0,30,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
26,Ajay Thakur,7,22,22,0,0,0,22,15,0,222,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
212,Amit Hooda,10,0,22,0,0,0,22,0,13,61,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
360,Sanket Chavan,63,0,7,0,0,0,6,0,0,4,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
522,Dong Geon Lee,1,0,17,0,0,0,2,1,0,29,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
614,T. Prabhakaran,2,0,6,0,0,0,0,0,0,0,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
185,Vijin Thangadurai,67,0,14,0,0,0,8,0,0,4,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
660,Bhavani Rajput,6,0,16,0,0,0,1,0,0,3,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
722,D. Pradap,88,0,16,0,0,0,8,0,0,29,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
768,Vijay Kumar,21,0,17,0,0,0,0,0,0,6,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
645,Sujit  Maharana,14,0,4,0,0,0,0,0,0,0,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
776,Muruthu M,12,0,3,0,0,0,2,0,1,3,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
386,Anil Kumar,77,0,7,0,0,0,5,0,0,2,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
514,Chan Sik Park,27,0,2,0,0,0,0,0,0,0,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
780,Mugilan,13,0,3,0,0,0,0,0,0,0,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
729,Rajesh Manokaran,4,0,5,0,0,0,0,0,0,0,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
696,M. Thivakaran,9,0,12,0,0,0,2,0,0,16,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
311,Anil Kumar,8,0,9,0,0,0,1,0,0,1,29,Tamil Thalaivas,22,5,Tamil Thalaivas,0
757,Sachin,99,0,24,0,0,0,24,12,0,173,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
368,Sunil Kumar,111,0,24,0,0,0,24,0,6,58,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
357,Parvesh Bhainswal,5,0,24,0,0,0,24,0,7,48,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
36,Chandran Ranjit,66,0,13,0,0,0,9,3,0,51,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
163,Mahendra Rajput,6,0,24,0,0,0,5,3,0,62,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
489,Abozar Mighani,10,0,24,0,0,0,24,0,5,66,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
259,Fazel Atrachali,1,9,24,0,0,0,24,0,6,57,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
179,Vikas Kale,55,0,13,0,0,0,0,0,0,0,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
70,Manoj Kumar,4,0,19,0,0,0,0,0,0,1,31,Gujarat Fortunegiants,24,5,Gujarat Giants,0
